app_name,prv_com.google.firebase.provider.firebaseinitprovider,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,act_com.google.android.play.core.common.playcoredialogwrapperactivity,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,rcv_androidx.work.impl.diagnostics.diagnosticsreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,act_com.google.android.gms.ads.outofcontexttestingactivity,srv_com.google.android.datatransport.runtime.backends.transportbackenddiscovery,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,perm_android.permission.post_notifications,rcv_com.google.android.datatransport.runtime.scheduling.jobscheduling.alarmmanagerschedulerbroadcastreceiver,srv_androidx.work.impl.foreground.systemforegroundservice,srv_com.google.android.gms.measurement.appmeasurementjobservice,srv_com.google.android.gms.ads.adservice,perm_com.google.android.gms.permission.ad_id,perm_android.permission.access_adservices_ad_id,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,srv_androidx.work.impl.background.systemalarm.systemalarmservice,act_com.google.android.gms.common.api.googleapiactivity,perm_android.permission.access_adservices_attribution,prv_androidx.startup.initializationprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,srv_com.google.firebase.components.componentdiscoveryservice,perm_android.permission.foreground_service,srv_com.google.android.gms.measurement.appmeasurementservice,srv_androidx.work.impl.background.systemjob.systemjobservice,rcv_androidx.profileinstaller.profileinstallreceiver,srv_androidx.room.multiinstanceinvalidationservice,rcv_com.google.android.gms.measurement.appmeasurementreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,perm_com.google.android.finsky.permission.bind_get_install_referrer_service,perm_android.permission.access_adservices_topics,prv_com.google.android.gms.ads.mobileadsinitprovider,srv_com.google.android.datatransport.runtime.scheduling.jobscheduling.jobinfoschedulerservice,access_location,read_contacts,used_sendtextmessage,has_fatal_exception,activity_started,used_requestnetwork,write_file,total_bytes,std_packet_size,high_dns_queries,ip_only_traffic,dns_queries,frequent_beaconing_detected,unique_flows,many_unique_ips,uncommon_ports_used,unique_dest_ips,suspicious_user_agent,skew_packet_size,avg_packet_size,max_packet_size,min_inter_arrival_time,total_packets,min_packet_size,flow_entropy,max_inter_arrival_time,avg_inter_arrival_time,avg_flow_duration,label
00051A313DB5B3A7CD9212CF20F731F3F2B36420EA663D7A9D9268B1B46A1BE1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16.113705,9.948768,0,1,0.0,0,1.8322873,0,0,1.4466642,Opera/8.66.(Windows NT 10.0; nhn-MX) Presto/2.9.167 Version/12.00,0.35576612,9.099848,11.088532,0.0,9.412546,4.10759,1.072332,2.3153327,0.034141257,0.034152076,1
pdf_reader_pdfviewer_pdfeditor,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,16.268814,10.069906,0,1,0.0,0,1.8641057,0,0,1.4466642,Opera/9.34.(X11; Linux x86_64; pa-PK) Presto/2.9.173 Version/11.00,0.42016628,9.401838,11.088674,0.0,9.412546,4.0926266,1.072332,2.5694637,0.03839727,0.038393613,0
001999CA2D2BD44EEA9A7BCCD10FF79571D3989B3CAA89989A227059599B42CC,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,16.037176,9.775008,0,1,0.0,0,2.541219,0,0,1.4466642,Opera/9.79.(X11; Linux i686; lij-IT) Presto/2.9.173 Version/12.00,0.30162337,8.775301,11.088112,0.0,9.412546,3.9691257,1.072332,2.2277446,0.020530509,0.02053042,1
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,17.730148,10.169352,0,1,0.0,1,2.7980983,0,0,1.4466642,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/46.0.853.0 Safari/535.2",0.4549503,9.630111,11.087135,0.0,9.412546,4.103864,1.072332,3.0426679,0.013625101,0.013627661,0
pedometer_stepcounter_calorieburner_pedometerforwalking,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,16.516726,9.9235525,0,1,0.0,0,2.2768195,0,0,1.4466642,Opera/8.73.(Windows NT 5.1; gu-IN) Presto/2.9.180 Version/12.00,0.3351164,9.019765,11.08302,0.0,9.412546,4.1043763,1.072332,2.0618117,0.020048121,0.020048277,1
0017B67588D03D2A1E888D143B0D61596DD7BAE942AE34055997C3E9B43D5E29,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.555971,10.07893,0,1,0.0,0,1.666603,0,0,1.4466642,Opera/8.12.(X11; Linux x86_64; mi-NZ) Presto/2.9.174 Version/11.00,0.4018782,9.437998,11.088797,0.0,9.412546,4.1103773,1.072332,2.4383175,0.013134382,0.013132803,1
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,18.263634,10.253474,0,1,0.0,1,2.6094801,0,0,1.4466642,Opera/8.46.(X11; Linux i686; wa-BE) Presto/2.9.186 Version/11.00,0.5187422,9.903049,11.088816,0.0,9.412546,3.7131197,1.072332,2.9401562,0.010490199,0.010491059,0
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,17.65875,10.090096,0,1,0.0,1,2.7018073,0,0,1.4466642,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9941-04-27 03:11:36.422272 Firefox/5.0,0.41352814,9.381719,11.087618,0.0,9.412546,3.9095633,1.072332,2.7681432,0.012558174,0.0125570465,1
notion_id,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,17.159502,10.192039,0,1,0.0,0,1.8376079,0,0,1.4466642,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3733-09-29 00:42:29.775261 Firefox/13.0,0.47206753,9.702522,11.088153,0.0,9.412546,4.108126,1.072332,2.2339382,0.0150109865,0.015019922,1
000289D22687E8289BB6B247D5C17A2376D29C6E667E8121F770D5D13FC274D5,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,17.165928,10.039392,0,1,0.0,0,2.0082576,0,0,1.4466642,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/20.0.854.0 Mobile/49N835 Safari/531.1",0.38586724,9.287947,11.087619,0.0,9.412546,4.0472426,1.072332,2.812398,0.014629725,0.014628813,1
001201402F873F4971ECB75B1987DC3FAB3007C22D43AC433AF0D8EE20A3C4E9,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,18.195545,10.226436,0,1,0.0,0,2.1068838,0,0,1.4466642,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; et-EE) AppleWebKit/531.15.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.15.7",0.48701286,9.779413,11.088882,0.0,9.412546,4.0447326,1.072332,2.4180064,0.007340586,0.007340177,1
com_pratilipi_comics,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,19.343403,10.268471,0,1,0.0,0,2.0626035,0,0,1.4466642,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),0.52824014,9.9426565,11.090329,0.0,9.412546,4.083456,1.072332,2.8879387,0.007383699,0.0073854015,0
videopalyer_hd_video_music_player,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,18.106482,10.264583,0,1,0.0,0,1.760214,0,0,1.4466642,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.23.1 (KHTML, like Gecko) Version/5.1 Safari/533.23.1",0.52701795,9.934423,11.08999,0.0,9.412546,4.08863,1.072332,2.9537597,0.013075853,0.013075455,0
000E2DD97692D742C6F7C2989FF1349D0DBA2BAFABEBF1220DC252D0E36679A7,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,17.284266,10.033776,0,1,0.0,0,2.427491,0,0,1.4466642,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),0.35663468,9.257887,11.086469,0.0,9.412546,4.065699,1.072332,2.6640055,0.012396895,0.012399284,1
001036DBBFAFE319473EB07C4FA1AE30FDBAACE28D58923FFB822DC75A817741,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,17.028814,9.98692,0,1,0.0,0,2.9462044,0,0,1.4466642,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/53.0.861.0 Safari/535.2",0.40374574,9.195845,11.086901,0.0,9.412546,3.6811535,1.072332,2.8676353,0.020470472,0.020471612,1
0005082EE5323640027993C96117E03A8D2A6A5FE8A3CE4128E24E04174FBD9D,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,17.13989,10.021354,0,1,0.0,0,1.9106677,0,0,1.4466642,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.1),0.40061006,9.277285,11.088515,0.0,9.412546,4.1108627,1.072332,2.1596265,0.010642035,0.0106449425,1
000DA8DF57190725B074F7DE2B00A219C90BB09C1FDF5177CEF5CB9C1B5E95A7,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,16.072203,9.878457,0,1,0.0,0,2.3583002,0,0,1.4466642,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6016-01-08 19:39:55.219498 Firefox/3.6.12,0.3444021,9.006739,11.086591,0.0,9.412546,4.110725,1.072332,2.3411279,0.011179054,0.011187199,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.482128,10.029846,0,1,0.0,0,2.8779316,0,0,1.4466642,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/42.0.845.0 Mobile/61N134 Safari/532.2",0.37613156,9.286688,11.089537,0.0,9.412546,3.9893286,1.072332,2.110141,0.011924566,0.011920939,1
com_rcub_rclub,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,16.223785,9.966093,0,1,0.0,0,2.103996,0,0,1.4466642,Opera/8.65.(X11; Linux x86_64; es-CO) Presto/2.9.173 Version/10.00,0.36345014,9.182612,11.085012,0.0,9.412546,4.0272884,1.072332,2.4952812,0.023329237,0.023328314,1
0005082EE5323640027993C96117E03A8D2A6A5FE8A3CE4128E24E04174FBD9D,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,17.788605,10.22799,0,1,0.0,0,2.089504,0,0,1.4466642,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/19.0.846.0 Safari/534.2",0.4919536,9.811151,11.089157,0.0,9.412546,4.1077614,1.072332,2.0580785,0.0067153787,0.006714097,1
0015AC8312D8B0EF9A19DE03C66AEBC1867E72363CCB35A7D0749DE97AC305A0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,16.999739,10.10135,0,1,0.0,0,2.3398745,0,0,1.4466642,Mozilla/5.0 (Android 4.0.1; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,0.4205052,9.485582,11.088601,0.0,9.412546,3.6418655,1.072332,2.9012651,0.030644199,0.030649861,0
000183CF190B53ABAF0E6B9C5D6F44B7804334C5DB3ACB2308E7CC3259122C3E,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,15.888126,9.639478,0,1,0.0,0,2.4544702,0,0,1.4466642,Opera/9.72.(X11; Linux i686; hak-TW) Presto/2.9.179 Version/10.00,0.27752203,8.48398,11.086453,0.0,9.412546,4.055883,1.072332,2.1346805,0.041262485,0.041257307,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,18.410294,10.219236,0,1,0.0,0,2.6263893,0,0,1.4466642,Opera/9.82.(Windows NT 6.1; uz-UZ) Presto/2.9.187 Version/10.00,0.48597872,9.7801075,11.089701,0.0,9.412546,3.8193972,1.072332,2.3666127,0.009464091,0.009463102,0
za_co_shoprite_sixty60,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,17.920744,10.162062,0,1,0.0,0,2.7171085,0,0,1.4466642,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/63.0.805.0 Mobile/97H440 Safari/531.1",0.45777428,9.601362,11.089052,0.0,9.412546,4.0587716,1.072332,2.2249525,0.012522706,0.0125254225,1
mobi_mangatoon_novel_portuguese,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,17.248827,10.093509,0,1,0.0,0,2.0592015,0,0,1.4466642,Opera/9.94.(X11; Linux i686; sr-RS) Presto/2.9.183 Version/11.00,0.4035495,9.430904,11.087057,0.0,9.412546,4.09586,1.072332,2.652639,0.015086945,0.015083367,0
00110993E74DD0A8866FAD0CB32C967068B20523E2DA290B1D1094E577F0D6D3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,18.546612,10.248776,0,1,0.0,1,3.4911072,0,0,1.4466642,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/46.0.844.0 Safari/535.0",0.5175336,9.881988,11.088532,0.0,9.412546,3.3873332,1.072332,3.320375,0.013761605,0.013761901,0
zynoff_mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,15.953422,9.988981,0,1,0.0,0,2.2871714,0,0,1.4466642,Opera/8.49.(Windows NT 11.0; bem-ZM) Presto/2.9.168 Version/10.00,0.37548658,9.276596,11.088091,0.0,9.412546,4.10262,1.072332,2.6237862,0.019993005,0.019995082,0
00040F7E1034634D2B8B438E37E43E04D2523496FC668C592BB4F5C562E16073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,16.20383,10.026992,0,1,0.0,0,2.5366223,0,0,1.4466642,Mozilla/5.0 (Android 3.2.5; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,0.38647914,9.360169,11.084925,0.0,9.412546,4.007044,1.072332,2.2532616,0.016190838,0.016189434,0
000183CF190B53ABAF0E6B9C5D6F44B7804334C5DB3ACB2308E7CC3259122C3E,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17.44356,10.1209,0,1,0.0,0,1.8609444,0,0,1.4466642,Opera/9.54.(X11; Linux x86_64; ayc-PE) Presto/2.9.180 Version/12.00,0.41553608,9.507844,11.087429,0.0,9.412546,4.0942283,1.072332,2.4986176,0.0066894293,0.006690627,0
myradio_radio_fmradio_liveradio_radiostation,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,17.955442,10.265848,0,1,0.0,0,1.7147244,0,0,1.4466642,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5; rv:1.9.5.20) Gecko/9009-01-22 02:01:56.213257 Firefox/3.8,0.52703166,9.936628,11.087851,0.0,9.412546,3.9777718,1.072332,2.7698114,0.011952694,0.011961994,1
001BD5DE6DA8088531069B28B4F41DBBB2971C398DEA28CF1FA8EDC19B8A87BF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,17.246029,10.09487,0,1,0.0,0,1.9280171,0,0,1.4466642,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/33.0.804.0 Safari/533.2",0.4023397,9.456737,11.088615,0.0,9.412546,4.092691,1.072332,2.0136693,0.013994407,0.013990798,1
mirchi_livevideo_chat,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,17.308157,10.085363,0,1,0.0,0,3.0110936,0,0,1.4466642,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/23.0.829.0 Safari/536.2",0.44233957,9.457173,11.088436,0.0,9.412546,3.9101877,1.072332,2.262944,0.0131755555,0.013172532,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,16.171824,9.983964,0,1,0.0,0,2.132337,0,0,1.4466642,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4 rv:2.0; mag-IN) AppleWebKit/533.7.3 (KHTML, like Gecko) Version/4.0 Safari/533.7.3",0.39372468,9.228483,11.084712,0.0,9.412546,4.1083684,1.072332,3.2288456,0.034720905,0.03472513,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,18.328238,10.198827,0,1,0.0,0,1.6859633,0,0,1.4466642,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.37.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.37.5",0.49284083,9.724194,11.089611,0.0,9.412546,4.1105556,1.072332,3.060335,0.0067715435,0.0067735137,0
0012A6F19CCAC2B8DE3AA248B743ABBABAD43E7D09F000FB232155D1BE901C8E,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,16.065321,10.025422,0,1,0.0,0,1.721906,0,0,1.4466642,Mozilla/5.0 (Android 2.3.5; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,0.43732095,9.338631,11.088969,0.0,9.412546,4.110601,1.072332,3.12299,0.019672478,0.01967548,1
001ADFD86FE877D30B8FD6C4486C777F66F07F7F33378B625A2921E660C22AB3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17.108686,10.129618,0,1,0.0,0,2.1727579,0,0,1.4466642,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/15.0.838.0 Safari/532.2",0.43311468,9.561543,11.089362,0.0,9.412546,4.0034385,1.072332,2.353744,0.010260513,0.010258299,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,17.023933,10.189984,0,1,0.0,0,2.397578,0,0,1.4466642,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),0.475249,9.712613,11.089405,0.0,9.412546,3.7678328,1.072332,2.188696,0.015042989,0.0150449285,1
myradio_radio_fmradio_liveradio_radiostation,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18.970251,10.265034,0,1,0.0,1,2.8360684,0,0,1.4466642,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/30.0.897.0 Mobile/63Q232 Safari/536.0",0.52668333,9.930858,11.0902,0.0,9.412546,4.0780063,1.072332,3.0784702,0.005631203,0.005632001,1
th_co_bualuang_blsgo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.451929,9.711156,0,1,0.0,0,1.9788347,0,0,1.4466642,Opera/9.23.(Windows 98; nan-TW) Presto/2.9.161 Version/12.00,0.29671532,8.647217,11.085809,0.0,9.412546,4.1021523,1.072332,2.199243,0.03365058,0.033644978,1
000D485BE7A0A9768C0006D1B5DBFE494C08234A4D3041B3FAE5B167AB627D76,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,19.270548,10.267203,0,1,0.0,0,2.0584455,0,0,1.4466642,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),0.5273345,9.937024,11.089783,0.0,9.412546,4.0794983,1.072332,3.3986228,0.0055854283,0.00558429,0
us_zoom_videomeetings4intune,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,17.447872,10.150448,0,1,0.0,0,2.501483,0,0,1.4466642,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.817.0 Safari/531.2",0.45688447,9.610859,11.088989,0.0,9.412546,3.7924032,1.072332,2.5478098,0.012433232,0.012435532,0
000461DA0D6436E86A764335BECEC402D2B8EDAD0C04B5B4650F18DA926EBABD,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,17.476496,10.1822815,0,1,0.0,0,2.8232625,0,0,1.4466642,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.1),0.47704685,9.716914,11.08883,0.0,9.412546,4.065316,1.072332,2.0619502,0.01087008,0.010867713,0
000289D22687E8289BB6B247D5C17A2376D29C6E667E8121F770D5D13FC274D5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,17.355719,10.088759,0,1,0.0,0,2.7052538,0,0,1.4466642,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1),0.41275412,9.413945,11.089605,0.0,9.412546,3.8661113,1.072332,2.6441965,0.013083474,0.013081708,1
org_ieee_mobile_mcoe_ieee,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,18.122856,10.265099,0,1,0.0,0,2.8592634,0,0,1.4466642,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/46.0.832.0 Safari/534.2",0.5260807,9.933958,11.089224,0.0,9.412546,4.0172677,1.072332,1.7042959,0.005990254,0.005989628,1
00021820DEB84161664762DB6DFDD14359A3DC2C7F7C0E0BD7587DC4005E0A3A,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,17.421902,10.135797,0,1,0.0,0,2.282755,0,0,1.4466642,Mozilla/5.0 (Windows NT 6.0; kl-GL; rv:1.9.0.20) Gecko/9639-11-26 02:04:32.174316 Firefox/14.0,0.44181174,9.531932,11.088099,0.0,9.412546,4.108873,1.072332,2.995159,0.022015529,0.022015965,0
money_super_payments,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,16.878849,10.010743,0,1,0.0,0,2.4177694,0,0,1.4466642,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/18.1p3739.0 Mobile/89D778 Safari/535.0",0.37721744,9.254838,11.088747,0.0,9.412546,4.089275,1.072332,2.3819518,0.016466385,0.01646593,1
000D485BE7A0A9768C0006D1B5DBFE494C08234A4D3041B3FAE5B167AB627D76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,16.815437,10.061259,0,1,0.0,1,1.9007508,0,0,1.4466642,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/24.0.873.0 Mobile/30X221 Safari/532.2",0.42185086,9.324319,11.086724,0.0,9.412546,3.955144,1.072332,1.7500008,0.01117861,0.011181925,1
