app_name,act_com.facebook.ads.audiencenetworkactivity,srv_androidx.work.impl.background.systemalarm.systemalarmservice,act_com.android.billingclient.api.proxybillingactivity,perm_android.permission.get_accounts,act_com.applovin.mediation.maxdebuggeradunitdetailactivity,srv_com.google.android.datatransport.runtime.scheduling.jobscheduling.jobinfoschedulerservice,act_com.applovin.mediation.maxdebuggertcfconsentstatuseslistactivity,perm_com.google.android.gms.permission.ad_id,act_com.applovin.mediation.maxdebuggermultiadactivity,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,act_com.google.android.gms.ads.outofcontexttestingactivity,perm_android.permission.request_ignore_battery_optimizations,act_com.bytedance.sdk.openadsdk.activity.ttlandingpageactivity,prv_com.google.firebase.provider.firebaseinitprovider,act_com.bytedance.sdk.openadsdk.activity.ttvideolandingpagelink2activity,act_com.applovin.sdk.applovinwebviewactivity,act_com.applovin.mediation.maxdebuggertestmodenetworkactivity,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.access_coarse_location,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,perm_android.permission.post_notifications,prv_androidx.startup.initializationprovider,perm_android.permission.foreground_service,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,act_com.applovin.mediation.maxdebuggeractivity,act_com.applovin.mediation.maxdebuggerdetailactivity,act_com.google.android.play.core.common.playcoredialogwrapperactivity,perm_android.permission.read_media_video,act_com.applovin.mediation.maxdebuggercmpnetworkslistactivity,perm_android.permission.read_media_images,rcv_androidx.work.impl.diagnostics.diagnosticsreceiver,rcv_androidx.profileinstaller.profileinstallreceiver,act_com.google.android.gms.auth.api.signin.internal.signinhubactivity,perm_com.google.android.c2dm.permission.receive,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,srv_androidx.room.multiinstanceinvalidationservice,act_com.google.android.gms.common.api.googleapiactivity,perm_android.permission.access_fine_location,act_com.applovin.mediation.maxdebuggerwaterfallsegmentsactivity,srv_com.bytedance.sdk.openadsdk.multipro.aidl.binderpoolservice,act_com.bytedance.sdk.openadsdk.activity.ttdelegateactivity,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,prv_androidx.core.content.fileprovider,prv_com.facebook.ads.audiencenetworkcontentprovider,act_com.bytedance.sdk.openadsdk.activity.ttinterstitialactivity,perm_android.permission.read_phone_state,srv_com.google.android.gms.measurement.appmeasurementjobservice,prv_com.google.android.gms.ads.mobileadsinitprovider,act_com.bytedance.sdk.openadsdk.activity.ttfullscreenexpressvideoactivity,prv_com.squareup.picasso.picassoprovider,act_com.applovin.adview.applovinfullscreenactivity,perm_android.permission.get_tasks,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,perm_android.permission.change_wifi_state,perm_com.google.android.finsky.permission.bind_get_install_referrer_service,act_com.applovin.creative.maxcreativedebuggeractivity,act_com.applovin.mediation.maxdebuggertcfstringactivity,act_com.applovin.mediation.hybridads.maxhybridnativeadactivity,perm_com.android.vending.billing,act_com.bytedance.sdk.openadsdk.activity.ttfullscreenvideoactivity,perm_com.applovin.array.apphub.permission.bind_apphub_service,prv_com.applovin.sdk.applovininitprovider,act_com.bytedance.sdk.openadsdk.activity.ttappopenadactivity,perm_android.permission.read_logs,act_com.applovin.mediation.maxdebuggeradunitslistactivity,srv_com.google.firebase.sessions.sessionlifecycleservice,perm_android.permission.receive_user_present,act_com.applovin.creative.maxcreativedebuggerdisplayedadactivity,rcv_com.google.android.datatransport.runtime.scheduling.jobscheduling.alarmmanagerschedulerbroadcastreceiver,act_com.bytedance.sdk.openadsdk.activity.ttinterstitialexpressactivity,srv_com.google.android.datatransport.runtime.backends.transportbackenddiscovery,rcv_com.google.android.gms.measurement.appmeasurementreceiver,act_com.applovin.mediation.maxdebuggeradunitwaterfallslistactivity,act_com.bytedance.sdk.openadsdk.activity.ttrewardvideoactivity,perm_android.permission.access_adservices_attribution,srv_com.google.firebase.components.componentdiscoveryservice,perm_android.permission.foreground_service_media_playback,perm_android.permission.call_phone,prv_com.facebook.internal.facebookinitprovider,perm_android.permission.write_settings,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,act_com.applovin.mediation.maxdebuggerunifiedflowactivity,act_com.bytedance.sdk.openadsdk.activity.ttrewardexpressvideoactivity,perm_android.permission.access_adservices_ad_id,act_com.bytedance.sdk.openadsdk.activity.ttadactivity,perm_android.permission.mount_unmount_filesystems,act_com.bytedance.sdk.openadsdk.activity.ttplayablelandingpageactivity,srv_androidx.work.impl.foreground.systemforegroundservice,srv_com.applovin.impl.adview.activity.fullscreenadservice,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.read_media_audio,act_com.applovin.mediation.maxdebuggertestlivenetworkactivity,act_com.applovin.mediation.hybridads.maxhybridmrecadactivity,act_com.applovin.mediation.maxdebuggertcfinfolistactivity,perm_android.permission.access_location_extra_commands,srv_com.google.android.gms.ads.adservice,act_com.bytedance.sdk.openadsdk.activity.ttwebsiteactivity,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,perm_android.permission.access_adservices_topics,act_com.google.android.gms.ads.adactivity,srv_com.google.firebase.messaging.firebasemessagingservice,srv_androidx.work.impl.background.systemjob.systemjobservice,act_com.google.android.gms.ads.notificationhandleractivity,has_fatal_exception,read_contacts,write_file,access_location,activity_started,used_sendtextmessage,used_requestnetwork,suspicious_user_agent,avg_flow_duration,min_inter_arrival_time,total_packets,dns_queries,uncommon_ports_used,max_inter_arrival_time,unique_flows,many_unique_ips,avg_packet_size,unique_dest_ips,min_packet_size,high_dns_queries,ip_only_traffic,max_packet_size,frequent_beaconing_detected,std_packet_size,avg_inter_arrival_time,total_bytes,skew_packet_size,flow_entropy,label
ru_yandex_weatherplugin,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0.0145738909329841,0.0,8.273591798199632,0.0,0,2.566352840947487,2.302585092994046,0,9.67881301554267,2.0794415416798357,3.044522437723423,0,1,11.088476294450215,1,10.18777167014644,0.0145738909329841,17.952087032305524,0.4687186649485211,0.7521198928283259,0
video_player_audio_player_music,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0245989623531463,0.0,7.708410667257367,0.0,0,2.8424223352546836,2.6390573296152584,0,9.452909579096035,2.302585092994046,3.8918202981106265,0,1,11.088476294450215,0,10.09306943244645,0.0245989623531463,17.16079268215906,0.4211506171241209,0.7929779514232077,0
000142080A2854488DAC3F43D11F15A3BEFB2F1CEDAA904FCEEB2C2E28D6A29F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0103478057945295,0.0,8.017966703493599,0.0,0,1.7656249010604887,2.772588722239781,0,9.562771574462886,2.3978952727983707,3.8918202981106265,0,1,11.088476294450215,0,10.138913936483986,0.0103478057945295,17.580338457378843,0.4438688243728887,0.8283310744268203,1
00010212C58DAC25E27496BF1BADAFBEABE2613C3D772EDAA97C2906A8DD8E6E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0116651436482678,0.0,7.7752758464868625,0.0,0,2.176371541414424,2.1972245773362196,0,9.26166992621054,1.9459101490553132,3.8918202981106265,0,1,11.088476294450215,0,10.03688653830772,0.0116651436482678,17.036430731726533,0.3763141492375564,0.79298090495176,1
00018B522A51D6573A615153E7BFB33AC961BF5EF604AC7EDB04072CE238B9AF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0195633024273057,0.0,7.329093736246592,0.0,0,2.045646873917941,1.791759469228055,0,9.24192868111591,1.791759469228055,4.110873864173311,0,1,11.088476294450215,0,10.010693100427234,0.0195633024273057,16.570269202402308,0.3782913668146647,0.7167142160704714,1
00005B6B8FDD182A2F7FF41FE9738CDDE5D39AF500D60DF38AE618BD76082CB5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.0070284615526233,0.0,8.11312710422178,0.0,0,1.4077818350887588,2.5649493574615367,0,8.339656310030747,2.1972245773362196,3.8918202981106265,0,1,11.088476294450215,0,9.593416855778305,0.0070284615526233,16.452244977425853,0.2465893419441157,0.7939946128051172,1
00012AD75F4263341ADAF25A1AD4053584F797EAA205FC09FD240395C4C82F4F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0080580553350337,0.0,7.691656822810547,0.0,0,1.83935845105848,1.791759469228055,0,9.48812229733156,1.6094379124341005,3.8918202981106265,0,1,11.088476294450215,0,10.109131716311587,0.0080580553350337,17.179246680392584,0.4278548526304863,0.7517752781060816,1
00026A23B3B23660F09F453907E84BF0DF8F4DBD3D28725AEC5B1D725D4BAD70,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0093845112064526,0.0,7.885329239273191,0.0,0,1.636456782909357,2.4849066497880004,0,9.574042367277212,2.1972245773362196,3.8918202981106265,0,1,11.088476294450215,0,10.136471626463214,0.0093845112064526,17.4589258269533,0.4488303386907826,0.8067176210772442,1
000289D22687E8289BB6B247D5C17A2376D29C6E667E8121F770D5D13FC274D5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0139320823076792,0.0,7.496652438168283,0.0,0,1.9590841376506565,1.3862943611198906,0,9.554787624381923,1.3862943611198906,3.044522437723423,0,1,11.088476294450215,0,10.136663889021532,0.0139320823076792,17.050814145202487,0.4418001058470117,0.6956900042591936,1
0002D1950CC73492ADBFDA00645B13C47826A7F4299C29572F838B5F35842F01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0172744100405767,0.0,7.241366283322318,0.0,0,1.6297168707354308,1.9459101490553132,0,9.037035163751847,1.9459101490553132,3.8918202981106265,0,1,11.088476294450215,0,9.911621036396014,0.0172744100405767,16.277566013293736,0.3456015735996265,0.7738456967886321,1
00021820DEB84161664762DB6DFDD14359A3DC2C7F7C0E0BD7587DC4005E0A3A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0254623673300054,0.0,7.111512116496157,0.0,0,1.8133505258813392,1.791759469228055,0,9.017162415523687,1.791759469228055,3.8918202981106265,0,1,11.089698545683303,0,9.898171814171617,0.0254623673300054,16.127737320319046,0.3436694205561873,0.7088756701802608,1
0001EF3DC57C9905FE7EAD593F2C3C092AAE46FA924116EAA704BE896106371D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0224435442699264,0.0,7.234177179749849,0.0,0,2.606373188757868,1.6094379124341005,0,9.37810162669672,1.6094379124341005,3.8918202981106265,0,1,11.088476294450215,0,10.061980812470004,0.0224435442699264,16.611472547230946,0.4061647606802532,0.7088366601154151,1
000234B3B17AA773825C5CC4512702ADD18509BDEBB039F36AA6F5D0EE7A78B6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.0166785361555487,0.0,7.454141078146678,0.0,0,2.2315329163982462,1.3862943611198906,0,9.35487989054048,1.3862943611198906,4.110873864173311,0,1,11.088476294450215,0,10.057435271463357,0.0166785361555487,16.808355266512308,0.3999133517863006,0.6996999590786587,1
0002996DF1C09CEE8CAA4E44AD873BB838272F25DE5EB2B7640D4FC5CC1E47C5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.019243090561229,0.0,7.309881485824787,0.0,0,2.0402575276250157,2.70805020110221,0,8.664186129735207,2.3978952727983707,3.8918202981106265,0,1,11.088476294450215,0,9.726670618055556,0.019243090561229,15.973225936094668,0.293075822536446,1.0170699896951476,1
000361DE8A2FA316B685ADABA1FB6BA0499182E773E8621E958337CAF931EFFB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0191288304015204,0.0,7.360103972989152,0.0,0,2.505030059121023,2.0794415416798357,0,9.050037355245058,1.9459101490553132,3.8918202981106265,0,1,11.088476294450215,0,9.922704848413874,0.0191288304015204,16.40938767468824,0.3462009532619504,0.7609422111027918,1
000314F0837FF123AF5445038690A6A697E4FEB6CCE50066D9E776C1EDC1942D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0125855741887483,0.0,7.7651449029361315,0.0,0,2.1333767864209734,2.0794415416798357,0,9.642322259168244,1.9459101490553132,3.8918202981106265,0,1,11.088476294450215,0,10.162871241134816,0.0125855741887483,17.406977907276474,0.4643238189882092,0.7387738955774947,1
000346F87D850BB9F756009D54FDCDD6F3944A597946D84BD7F596D96B883A2F,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0132877575307999,0.0,7.51479976048867,0.0,0,1.8640261691282456,1.791759469228055,0,9.540700926168348,1.791759469228055,3.8918202981106265,0,1,11.088476294450215,0,10.12606020315488,0.0132877575307999,17.054883749133772,0.440527156690669,0.7451924430695196,1
00036ABBB6497F684E879A70E1AE4759342DF4E559486639ED55657F155B6351,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0085356802801144,0.0,7.945555428253489,0.0,0,2.0009677007930557,1.791759469228055,0,9.671102948803211,1.791759469228055,3.8918202981106265,0,1,11.088476294450215,0,10.180564951442294,0.0085356802801144,17.616241021338094,0.4685149579415278,0.7281354775759721,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.0145341264732367,0.0,7.655864017616056,0.0,0,2.5785761616313305,2.0794415416798357,0,9.58013077291895,1.9459101490553132,3.8918202981106265,0,1,11.088476294450215,0,10.148974225281084,0.0145341264732367,17.235452360160455,0.4465283636308435,0.7495261220626176,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.0075482165623672,0.0,8.083637203141548,0.0,0,2.2863919766455933,2.70805020110221,0,9.168979748625164,2.3978952727983707,3.8918202981106265,0,1,11.088476294450215,0,9.976741808504022,0.0075482165623672,17.252204161361895,0.3663660226519538,0.8193632097608329,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.0145341264732367,0.0,7.655864017616056,0.0,0,2.5785761616313305,2.0794415416798357,0,9.58013077291895,1.9459101490553132,3.8918202981106265,0,1,11.088476294450215,0,10.148974225281084,0.0145341264732367,17.235452360160455,0.4465283636308435,0.7495261220626176,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.0075482165623672,0.0,8.083637203141548,0.0,0,2.2863919766455933,2.70805020110221,0,9.168979748625164,2.3978952727983707,3.8918202981106265,0,1,11.088476294450215,0,9.976741808504022,0.0075482165623672,17.252204161361895,0.3663660226519538,0.8193632097608329,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0145341264732367,0.0,7.655864017616056,0.0,0,2.5785761616313305,2.0794415416798357,0,9.58013077291895,1.9459101490553132,3.8918202981106265,0,1,11.088476294450215,0,10.148974225281084,0.0145341264732367,17.235452360160455,0.4465283636308435,0.7495261220626176,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0075482165623672,0.0,8.083637203141548,0.0,0,2.2863919766455933,2.70805020110221,0,9.168979748625164,2.3978952727983707,3.8918202981106265,0,1,11.088476294450215,0,9.976741808504022,0.0075482165623672,17.252204161361895,0.3663660226519538,0.8193632097608329,1
000183CF190B53ABAF0E6B9C5D6F44B7804334C5DB3ACB2308E7CC3259122C3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0123540961976051,0.0,7.720017940432244,0.0,0,2.394161394663825,2.3978952727983707,0,8.96847667232727,2.1972245773362196,3.044522437723423,0,1,11.088476294450215,0,9.89629231012314,0.0123540961976051,16.6879233479793,0.3301347034674624,0.8130283523512759,1
000117948810F5DE07F0B296F68535C72B68E4A74B695CE08C488E319FCBF906,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0263699141931427,0.0,6.930494765951626,0.0,0,2.5772874759855715,1.9459101490553132,0,8.282814550836298,1.6094379124341005,4.110873864173311,0,1,11.071330462204312,0,9.511054832868153,0.0263699141931427,15.212078712469172,0.2519534418880397,0.7288496061762284,1
00026B5BA69D84234A229C2638D90FB4287B1C7E5DF5987F6E3028AA02EF1CD7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.0168476039973177,0.0,7.502738210754851,0.0,0,2.236175493664185,1.3862943611198906,0,9.521827326646155,1.3862943611198906,4.110873864173311,0,1,11.088476294450215,0,10.12116591271444,0.0168476039973177,17.023940615270806,0.4355273860756343,0.6989239723898518,1
00016A9CC8E89A55E827BC17B84FC9C0F23A5FF5B21ADA378688DDB3D64A16EF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.0196636458494394,0.0,7.2305631534092925,0.0,0,1.6581962415398592,2.1972245773362196,0,8.903438250322733,2.0794415416798357,3.8918202981106265,0,1,11.088476294450215,0,9.840132042446902,0.0196636458494394,16.133141196950174,0.3274416789205274,0.7251239656482804,1
