app_name,access_location,act_com.facebook.facebookactivity,activity_started,avg_flow_duration,avg_packet_size,flow_entropy,frequent_beaconing_detected,has_fatal_exception,max_inter_arrival_time,max_packet_size,min_packet_size,perm_android.permission.change_wifi_state,perm_android.permission.read_phone_state,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,read_contacts,srv_com.google.android.gms.ads.adservice,srv_com.google.android.gms.auth.api.signin.revocationboundservice,srv_com.google.android.gms.measurement.appmeasurementservice,total_packets,unique_dest_ips,used_requestnetwork,label
com_accurate_live_weather_widget,0,1,0,0.0209625996064214,9.065740723539207,0.7892356082486491,0,0,2.811731952793583,11.08850918673254,4.055139196536122,1,0,1,1,1,0,1,0,1,8.1862253710477,2.304469855309321,0,0
com_rails_red,1,1,0,0.0161789793463969,9.820639895220651,0.7679636237807903,0,0,2.433279153710702,11.090178176130964,3.885505421612713,1,1,1,1,1,0,1,1,1,8.35436195889352,2.309017808926628,0,0
com_playhome_plus,1,0,0,0.0101486406593062,9.954126419598134,0.7092090115993064,0,0,3.0144336233906963,11.08820556592785,3.889951595125505,0,1,0,1,1,0,0,1,0,9.420553051667245,2.327765380513129,0,0
com_microsoft_android_smsorganizer,0,1,0,0.0070486861065127,9.91109106895652,0.6916389086812953,1,0,3.5708227067692397,11.089113856879615,3.888089700553688,0,0,0,0,1,0,0,1,1,9.053144684458712,2.042824802082912,0,0
com_transsion_phoenix,0,0,0,0.0115707452691035,9.869502815762727,0.6850642724051386,0,0,2.849530768760533,11.088080451374196,2.97555068255055,0,1,1,1,1,0,1,1,1,9.384309151837872,2.289845695658275,0,0
com_amazon_kindle,1,1,0,0.0164098913301346,9.396312029957254,0.8521725200508584,0,0,2.551678019516468,11.088390482580488,3.896186907282393,0,0,1,1,1,0,0,0,1,7.94132443157913,2.17660149301477,0,0
math_games_education_learn_logic_fun,1,1,0,0.0156148092007992,9.83872071335591,0.7499712009788383,0,0,1.8353442553738648,11.088673572590023,3.892495096786118,0,1,1,1,1,0,1,1,1,9.33655497609514,2.1711511654208406,0,0
com_nestopar,0,1,0,0.0180701069193391,8.799312332743355,0.7838266464824846,0,0,3.467787861592309,11.088396220125302,3.0880010165231337,0,0,1,1,1,0,1,0,1,8.10193919047935,2.303115507835587,0,0
videoeditor_videomaker_videoeditorforyoutube,0,0,0,0.0130759669236823,9.452378656024564,0.7180229498530001,1,0,2.9563192071729016,11.088042910763134,3.120963500963577,0,0,1,1,0,0,1,0,1,8.453919472405923,1.9734701214437125,0,0
com_microsoft_teams,0,1,0,0.0282244781470228,9.950732925557888,0.7119837504662919,0,0,3.035496927447457,11.089313398330402,3.8922528555684983,0,0,0,1,1,0,0,1,1,9.525334957342013,2.330365248760627,0,0
com_amapps_media_music,0,0,0,0.0429608245601836,9.349789051777702,0.8767542481829721,0,0,2.9045539272799337,11.08895823224968,2.985160916671,0,1,1,1,0,0,1,0,1,7.20918479051323,2.1933175402784166,0,0
com_bd5videocall_randomvideocall_globalcall,0,1,0,0.0197347995263536,9.774100412220903,0.7714919826121793,0,0,3.145443440203395,11.088536311523862,3.059824434811922,0,1,1,1,1,0,1,1,0,8.356319746946324,2.3051913258178724,0,0
com_suno_android,1,0,0,0.0108866016749312,9.993789908472086,0.7240146920403737,0,0,2.023368708071196,11.089154170470476,3.8957132428385504,0,1,0,1,1,0,0,1,1,9.306278678891733,2.059602053805653,0,0
money_super_payments,0,0,0,0.0047862770068233,9.891260286617854,0.7516331912711275,0,0,3.14810941216792,11.08835784286994,3.889774749068781,0,0,0,0,1,0,0,1,0,9.53527461167304,2.2009378263552044,0,0
com_tutotoons_app_dopplesworld,1,0,1,0.0336532879885242,9.744548909444662,0.9598932944417888,1,0,2.371997838249797,11.088385754273263,3.038381703566049,1,0,0,1,0,0,1,0,1,7.744083647457489,2.382072799355704,0,0
com_atpc,1,1,0,0.0138693228508683,9.800288393604491,0.7673294072310495,0,0,2.9689177433524443,11.087900560140556,3.0094310213947586,1,1,0,1,1,0,0,1,0,8.88691292948352,1.9958433414437748,0,0
com_tohsoft_music_mp3_mp3player,1,1,0,0.0150557335755583,9.938058636808812,0.7315137283108326,0,0,2.857526289779412,11.08848888566908,3.883684438186346,1,1,1,1,1,0,0,1,1,9.225160970900529,2.221245883151968,0,0
railrestro_mobile_app,0,0,1,0.0238891302609963,9.539151760345849,0.8397539939221678,1,0,2.9453902773473484,11.088788993471288,3.903808658857283,0,1,0,1,0,1,0,0,1,7.784647020930791,2.630068338948192,1,0
org_videolan_vlc,0,0,0,0.0045997673538398,10.00446578158652,0.7106094683167541,0,0,3.1862642907040644,11.088558689717376,3.119044612727178,0,1,0,1,1,0,0,1,1,9.553817072080143,2.099794149408301,0,0
com_tapastic,0,0,0,0.032115310338125,9.486860308926472,0.8193099406764734,1,0,2.589714607087127,11.088150750851494,3.056161276062576,0,0,0,1,1,0,1,1,1,7.857087917720378,2.637307171901478,0,0
com_brave_browser,0,0,0,0.01838401991268,9.590347688525224,0.7375285943750977,0,0,3.618025307119913,11.087843285062451,4.043065691786425,0,1,0,0,1,0,0,1,1,8.444815795259704,2.163128168869848,0,0
org_ieee_mobile_mcoe_ieee,0,0,0,0.0218049313401235,9.867765140721907,0.6977464552802439,0,0,3.044550155208902,11.088146165118577,3.1144070591752846,0,0,0,1,1,0,0,1,1,8.135614924698025,2.023334488101768,0,0
com_casttv_castforchromecast_screencast,1,1,0,0.0109985461585097,9.831240236495727,0.7456555788375686,1,0,2.9150252763355837,11.0884478695634,3.8819697692251465,0,1,1,1,1,0,1,1,1,8.66720265701219,2.32358659266294,0,0
com_square_enix_android_googleplay_mangaup_global,1,1,0,0.017167372048338,9.85767220357171,0.7649328852292908,0,0,3.0914997445632064,11.089505756739818,3.897495103814914,1,1,1,1,1,0,1,1,1,8.337458205198605,2.227204054647239,0,0
com_poncho_eatclub,1,1,0,0.0223759683567536,9.487028882154652,0.7955919937570028,1,0,2.699349028121804,11.088932035450728,3.9077961567871617,0,1,0,1,1,0,0,1,1,8.404525324929704,2.552722311500234,0,0
railrestro_mobile_app,0,0,0,0.0124389105124026,10.007751353294482,0.7013698097417196,0,0,2.9859106130949344,11.087839521329268,3.878616289395264,1,1,0,1,1,0,0,1,1,9.75231563442182,2.1961388629064964,0,0
com_tvsm_connect,1,1,0,0.0117298173410741,9.851234032898748,0.7220480478290399,0,0,3.569242040443907,11.088235733356155,3.888104810286028,0,0,0,1,1,0,0,1,1,9.169593849647809,2.044203492257692,0,0
com_babyorgano_store,0,1,0,0.0259263220948168,9.64312052382303,0.7651615889010457,0,0,3.3612985207961774,11.088362332215269,3.866590768416426,0,0,0,1,1,0,0,1,1,7.981753748630009,2.0384729687463445,0,0
com_playhome_plus,0,0,0,0.0216532000802222,9.60480542286624,0.7668830428474839,1,0,2.687054311225164,11.087799380046102,3.882499800843376,0,1,0,1,1,0,0,0,1,8.12194103639907,1.9927177350577228,0,0
com_newreading_meganovel,0,0,0,0.0101277080971323,9.801450300612284,0.8106814324631382,0,0,2.389928355506843,11.089245682040575,4.04800882491512,0,0,1,1,0,0,1,0,0,9.56951451567554,2.2752657061563486,0,0
in_krosbits_musicolet,0,0,0,0.0300398815507369,9.25392092886151,0.9520001188395456,1,0,2.8823826643323347,11.087561884699644,3.080308647764411,0,1,0,1,0,0,0,1,1,8.10365180476947,2.522316393030662,0,0
com_cris_utsmobile,0,0,0,0.0255757939188647,9.655380102949106,0.865414948305695,1,0,2.3963555032483006,11.088563747414074,3.1898479790118595,0,0,0,0,0,0,0,0,0,9.1414377148267,2.435897417573783,0,0
com_accurate_weather_forecast_live,0,1,0,0.0208018023073974,9.480062943120052,0.7651794891464965,1,0,2.63486754395725,11.08830616817274,3.89146058417977,0,0,0,0,1,0,0,1,1,8.05601097579908,2.423799144363339,0,0
com_aqi_data,0,0,0,0.0433069741220141,9.21814425131278,0.8257569749557845,0,0,2.5597889370033897,11.088337207500198,3.006447665691345,0,0,1,1,1,0,1,1,1,7.560570521269665,2.611844580715405,0,0
com_cabbazar_user,1,1,0,0.0163339405681819,9.45531095487779,0.8015000055324183,0,0,3.5962605421268354,11.08841480254246,3.0276297980479847,1,0,1,1,1,0,1,1,1,8.564492090260769,2.2040270706717653,0,0
com_newleaf_app_android_victor,0,1,0,0.0307910464091244,9.488590876867065,0.7711777095394278,0,0,3.3811112641426675,11.088802522576538,3.018210884624399,0,0,1,1,1,0,0,0,1,7.880168715984966,2.03617527474005,0,0
com_comuto,0,1,0,0.0107652031422886,9.667325109680403,0.7664796871149222,1,0,2.9340200908355927,11.08817556230292,3.890516561402208,0,1,0,1,1,0,0,1,1,8.097386232926622,2.378870231110956,0,0
com_mobisystems_msdict_embedded_wireless_oxford_dictionaryofenglish,0,0,0,0.0460319733903964,9.378233777267363,0.7552952141438334,0,0,3.666565289523751,11.08796740372205,3.047285573404412,0,0,1,1,0,0,1,0,1,7.713034307598543,2.007212768641015,0,0
com_accurate_weather_forecast_live,0,1,0,0.022636536909788,9.414569377956006,0.7827034162343758,0,0,2.750991189466463,11.088212600238805,3.907154966177562,0,1,0,1,1,0,0,0,1,7.945190767253091,2.29939424020534,0,0
com_photo_android_camera,0,0,0,0.0042212647816738,9.943563966520616,0.7350518484509094,0,0,3.2568917263357515,11.088816476866102,4.009315461355789,0,1,0,1,1,0,0,1,0,9.313929567310728,2.477953747247588,1,0
com_thinkdirty_thinkdirtyapp,1,0,1,0.0330567743393162,9.59958906516907,0.8491109883202613,1,0,2.6027260593151587,11.0884994801569,3.11760228549743,1,1,0,1,1,1,0,0,1,8.258129392073723,2.601263508639087,1,0
com_apalon_weatherradar_free,0,0,0,0.0122674505750891,9.53976452483326,0.9306462054214374,0,0,2.794671584063853,11.089206562481758,3.028656006305143,0,1,1,1,1,0,1,0,1,8.846086653465418,2.303190393167652,0,0
canada_job_search,0,0,0,0.0291214669632674,9.453591077632945,0.9076531526175794,0,0,2.444093260348825,11.088148055997207,3.910166820688533,0,0,1,1,0,0,1,0,1,7.831491557362945,2.4294977118535286,0,0
rto_owner_address_parivahan_car_malik_address_finder,0,0,0,0.0309407483728116,9.611933198979129,0.7412194025032196,0,0,3.322399010102078,11.087884840791885,4.051736400868923,0,0,0,0,1,0,0,0,1,8.283942077833604,2.5628215940102965,0,0
bulksenderwa_marketingviawa_wabulksender,0,1,0,0.0118335911547897,9.82586476431114,0.7298697488289794,0,0,3.0360438257848767,11.088307579350555,3.031452368502886,0,0,0,1,1,0,1,1,1,8.41913502121131,2.1011717891203743,0,0
com_pocketfm_tv,1,0,0,0.0086207255472751,9.877052586458191,0.7760628234317286,0,0,2.808596225525562,11.08898768331588,3.0320326465364817,1,1,0,1,1,0,0,1,1,9.473074147706766,2.4165191469856127,0,0
com_lushful_app,1,0,1,0.0087140413057171,9.794354057916031,0.7710823342652849,1,0,2.459643086836021,11.08852610157295,3.912894914248872,1,1,0,1,1,1,0,1,1,9.248605928350711,2.1824635100676963,1,0
com_asteria_hubble_handbookx,0,1,0,0.0114322133194649,9.843122032267914,0.7293541639954335,0,0,2.9948502457534074,11.088719194638282,3.8788462037433575,0,0,0,0,1,0,0,0,0,9.202757028138665,1.9872628166525037,0,0
com_actiondash_playstore,0,0,0,0.0212245190134056,9.404575443081471,0.8036899797315865,1,0,2.866686651952745,11.088408300275148,3.036541362553493,0,1,0,1,0,0,1,1,1,8.311341753771872,2.516345338202035,0,0
com_probadosoft_moonphasecalendar,0,1,0,0.0169117192484657,9.330918071979555,0.8313028469173832,1,0,2.608585336601597,11.087862949083258,3.06313778043665,0,0,0,1,1,0,0,1,1,8.107335379101034,2.307985018355112,0,0
com_aige_hipaint,0,1,0,0.0235976450547706,9.2018434445527,0.7844206988911069,0,0,3.39910886643286,11.088968998497814,4.088865044997922,0,0,1,1,0,0,1,0,1,7.934582392886646,2.006154236598465,0,0
com_deepseek_chat,0,0,0,0.0090468574062783,9.49069135984264,0.7858549907504346,1,0,3.0835840959607164,11.088689433624491,4.172699939110259,0,1,1,1,0,0,0,0,1,8.281657746121576,2.292339075627957,0,0
com_atpc,0,0,0,0.0151292440129052,9.901751042456018,0.7447634976653503,1,0,3.485186722615368,11.089181981249912,3.90622946666693,0,0,1,1,0,0,1,0,0,8.95392685892602,1.9693049658403847,0,0
com_merriamwebster,0,1,0,0.0097718485993123,9.844858201415724,0.754632266492955,0,0,3.0739091747848217,11.08807232057703,3.884113243220056,0,0,0,0,1,0,0,1,1,8.579017429265727,2.281502970502472,0,0
com_amazon_avod_thirdpartyclient,1,0,0,0.0162720026314778,9.901316675983765,0.7337491266674658,0,0,2.6171955294311275,11.08893317544225,3.912086716414779,0,0,0,1,1,0,0,1,0,9.73486178131267,2.1240282225786897,0,0
com_playhome_plus,0,1,0,0.0283136614475484,9.155284710698632,0.857062395896191,0,0,3.662286672304419,11.088113012197647,3.87145246641796,0,0,1,1,0,0,0,1,1,7.593111130593426,2.019270049385097,0,0
com_comuto,1,0,0,0.0287107922867801,9.648001816997716,0.8722530181191657,0,0,3.1443942923422843,11.089331671577416,3.901343972307562,0,1,0,0,1,0,0,1,1,8.039281020952671,2.539042754859206,0,0
live_weather_vitality_local_channel_forecast,1,1,1,0.011230551337599,9.501776641308494,0.8384776217021521,1,0,2.587560587212748,11.087756667411702,4.111718262232633,1,1,0,1,1,1,1,1,1,9.396471845835988,2.3690610100657663,1,0
com_microsoft_teams,0,0,1,0.0122463277148183,9.928368777020578,0.7182112848948247,0,0,2.9043360928371857,11.087964710962114,3.0360489408275364,0,0,0,1,1,0,0,0,1,9.587715513838004,2.3268139820883857,0,0
com_ludo_king,1,1,0,0.0069720687490247,9.337631876634676,0.7763008077929502,1,0,2.7798083237060864,11.087445104570868,3.1217830946989618,0,1,0,1,1,0,0,1,1,8.564083633859076,2.360776829947674,0,0
com_new_wltpe,0,1,0,0.0164952377988091,9.861215438354057,0.7943865759297642,0,0,3.092742582835341,11.0880616903663,4.095060854270835,1,1,1,1,1,0,0,1,1,8.404095849895532,2.2182941052097824,0,0
com_chowman_ordering,1,0,1,0.013552999658259,9.865459791822978,0.8676361609137379,0,0,2.656612276266872,11.08849921494426,4.127182892535706,1,1,0,1,1,1,0,1,1,9.605300361186329,2.4521252793262787,1,0
com_amapps_media_music,0,0,0,0.037897066215501,9.414913817966472,0.8080670737481638,1,0,2.9412409604025678,11.088437604522817,3.024806811839775,0,0,1,1,0,0,1,0,1,7.625038794853527,2.0723352882686426,0,0
com_brave_browser,0,1,0,0.0318165249094196,9.44873014301473,0.8931160409828786,1,0,2.583280983608791,11.08736560389434,3.8848916809008345,0,0,0,1,1,0,0,1,1,8.19196600290957,2.4929319542139066,0,0
com_babyorgano_store,1,0,0,0.009725326903,9.987013867994737,0.7139447265298163,1,0,2.839808135903231,11.089236225997317,3.040501669861015,1,1,0,1,1,0,0,1,0,9.436609043712393,2.286050777590673,0,0
com_lutech_musicplayer,1,1,0,0.0336973300028086,8.897598681119115,0.7579125784212609,0,0,3.1923563325060544,11.089439751976306,3.911118575081524,0,0,0,1,1,0,0,1,1,7.878843428496758,2.026309588969602,0,0
chotelal_mpaani_com_android_chotelal,1,1,0,0.020135461787402,9.617727910212944,0.7902617663885575,1,0,3.5381303096439884,11.088521824387424,3.03272415910967,0,1,1,1,1,0,1,0,1,7.997653667708176,2.294781341326073,0,0
org_ondc_nirmitbap,0,0,0,0.0075905786171357,9.945956101467814,0.7431224357452477,0,0,3.112424263758461,11.08843346364045,3.89488159071272,0,0,0,0,0,0,0,0,0,9.560529463041478,2.0412084457809474,0,0
in_swiggy_android_instamart,1,0,1,0.0146443271409614,9.46051052149408,0.8653288049331767,1,0,2.9983068980696514,11.08789876661736,3.896541662862817,1,1,0,1,1,1,0,1,1,8.984431594109237,2.281578449743931,1,0
videoeditor_videomaker_videoeditorforyoutube,0,0,0,0.0253655642026765,9.712172730706545,0.7437456093350445,1,0,3.2072743975117697,11.088382566311166,4.084816421391303,0,0,0,0,0,0,0,0,0,8.20455388419035,2.051167407366749,0,0
com_playhome_plus,0,0,0,0.0275160400797708,9.538707818233911,0.7702232341768472,0,0,2.846918388360717,11.087643647208203,3.0712515485273846,0,0,0,0,0,0,0,0,0,8.255120637050195,2.0608802454228368,0,0
hu_crabs_kidmaze,0,0,0,0.0275655056234975,9.313292499942118,0.8699279719945616,1,0,2.3641197394366475,11.087988730845312,3.024306546020704,0,0,1,1,0,0,1,0,1,7.6873372284185795,2.577613143408157,0,0
org_thoughtcrime_securesms,0,0,0,0.0125736090807238,9.979277760966758,0.7250596394584705,1,0,2.82161884830885,11.088111560211784,4.0716653160439655,0,0,0,1,0,0,0,0,0,8.874333210971614,1.8991376876367416,0,0
com_magic_retouch,0,1,0,0.0192988319891796,9.81443927618191,0.7525221314951966,0,0,3.080143356574578,11.088722192078206,3.0902117906737367,0,0,1,1,1,0,1,1,1,8.284290560057363,2.188650352285867,0,0
enterprises_dating_boo,1,0,0,0.0131006231134981,9.751186669596308,0.7893027606821217,0,0,3.1013699764982148,11.08919363508894,3.874444523803223,0,1,0,1,1,0,0,1,1,9.602635764226273,2.2285020562322613,0,0
com_media_music_mp3_musicplayer,0,1,0,0.022937412210121,9.555357731270298,0.8510490534031881,0,0,3.133792274096854,11.08907153788738,2.9912083489103485,0,0,1,1,0,0,1,0,1,8.139673303916734,1.9524642273174948,0,0
com_bhive_workspace,1,0,0,0.013093371678269,9.519182418877422,0.788751793925118,0,0,2.740618509911684,11.08809328071346,4.116876594925009,0,0,1,1,0,0,1,0,0,8.830589219939604,2.269866554363811,0,0
com_adobe_reader,1,1,0,0.0065147525272255,9.585152131312332,0.743165901322976,0,0,2.603141551921852,11.088106779799729,3.896005132391655,1,1,1,1,1,0,1,1,1,8.466135873767564,2.20178228321946,0,0
com_accurate_weather_forecast_live,0,1,0,0.039537165783748,9.480937431216432,0.8258173471668253,0,0,2.3766367899624488,11.087764096507197,3.0466041363007865,0,0,1,1,1,0,1,0,1,7.402893291676076,2.6877130999106957,0,0
com_makemytrip,0,0,0,0.0086832968716016,9.661739055831411,0.756412786962167,1,0,2.863799266013864,11.088343524179743,4.187531109782929,0,0,0,0,0,0,0,0,0,9.63956834941102,2.313833685817615,0,0
com_apalon_weatherradar_free,1,0,1,0.0129929654972764,9.534784711442384,0.8527091111062141,1,0,2.7227813597074326,11.088672854863418,3.0023155662746275,1,0,1,1,0,1,1,0,1,8.773937312872542,2.556457037177957,1,0
org_videolan_vlc,1,1,0,0.0206746476405685,9.613308370914408,0.7926345631752914,1,0,2.5780909850878744,11.089761693008034,3.901787509954806,0,0,0,1,1,0,0,1,1,8.352563961130105,2.302984823170568,0,0
live_sanskriti_android,0,0,0,0.0361426041704936,9.337282204003024,0.8911609433672888,0,0,2.664301905201756,11.087836261762687,3.052346018237292,0,0,1,1,1,0,0,1,1,8.229269010799623,2.062446786319444,0,0
zynoff_mobile,1,0,0,0.0204737429756723,9.88389459341539,0.7755859673688692,0,0,3.20559256044864,11.08827823360466,4.06630205620509,0,0,0,0,1,0,0,1,1,9.48270906531448,2.435376839776592,0,0
com_radio_fmradio,1,1,0,0.0055235743211807,8.833350940179141,0.8457328898687071,1,0,2.418053681021086,11.088225724722433,3.901704648572663,0,0,1,1,1,0,1,1,0,9.027008747900355,2.6166531439666323,0,0
com_pixlr_express,1,1,1,0.0101364944843521,9.626284372746149,0.8157184862434333,0,0,2.5783664290782826,11.088528238856746,3.078202097456667,1,0,0,1,1,0,0,0,1,9.143533393528116,2.484207702248477,1,0
com_tawaf_hurryapp,0,0,1,0.0119898958499118,9.926685093024728,0.7306413796038187,0,0,2.287116975382725,11.089084847942903,3.0710608147510774,0,1,0,1,0,0,0,1,1,8.394838627431882,2.1697508801204504,0,0
com_magic_retouch,1,1,1,0.0198652176204867,9.5185330826927,0.9099428243250454,0,0,2.9917956185708428,11.088121291439638,3.0287958258784804,1,1,0,1,1,0,0,1,1,8.160947472289427,2.568961558519752,0,0
com_rapido_passenger,0,0,0,0.0016367916333566,9.966316826678652,0.7106995720103555,0,0,2.921041231400719,11.088239894444213,3.9097776308572825,0,0,0,1,0,0,0,0,0,10.132387334531051,2.20416083555742,0,0
com_policybazaar,1,0,1,0.0321740885862332,9.437554835016284,0.8242119576417399,1,0,3.034604242532543,11.089939145944978,3.851881418600033,0,0,0,1,1,0,0,1,1,7.796058716093167,2.582220884955103,0,0
net_skyscanner_android_main,0,0,1,0.0272332188870222,9.681653800808382,0.7566913367823571,1,0,2.6117202044346666,11.088200475298477,3.8783411570518487,0,1,0,1,1,1,0,0,0,8.395205524863062,2.3964277626573707,1,0
com_microsoft_office_excel,1,0,1,0.0065351537627935,9.94775009810231,0.7487772164736342,0,1,2.5493451197249875,11.088317080961746,4.114218081863009,0,1,0,1,1,1,0,1,0,9.79984029202235,2.322010344936844,1,0
com_lushful_app,1,0,1,0.0155059801678348,9.629328275787351,0.8036753377685548,0,0,0.1339387795217378,11.088376855739012,3.897078273109111,1,1,1,1,1,0,1,1,1,9.806108114328897,2.666296288771328,0,0
com_tohsoft_music_mp3_mp3player,0,1,0,0.0144120129607196,9.62635799195515,0.7328605361897782,0,0,3.1278089847283197,11.088956901164796,3.905190493074479,0,1,1,1,1,0,1,1,1,9.320180368876551,2.2837169417340317,0,0
com_bsbportal_music,1,0,0,0.0096115968086208,9.915182173908756,0.7525553235550203,0,0,3.544127103229429,11.088189981093416,3.862365872586417,0,0,0,1,1,0,0,1,1,8.75731819616704,2.2826021126760723,0,0
com_rapido_passenger,0,1,0,0.0317753261631972,9.539489798090932,0.7921698754659746,0,0,3.6066882423370457,11.089272994238335,3.8914918738348985,1,0,1,1,1,0,1,1,1,8.134426983965161,2.315786181268179,0,0
in_rootzorganics,1,0,0,0.010208847366975,9.462829957490312,0.7751658644257018,0,0,3.046018265332945,11.08821729621057,3.051064560771648,0,1,0,1,1,0,0,1,1,9.15882924583905,1.956993349573484,0,0
com_babyorgano_store,0,0,0,0.0103225133304767,9.833090525991242,0.7291696603688081,0,0,3.2471214600552085,11.088552449817934,3.894713260752072,0,0,0,1,1,0,0,1,1,9.25787365620954,2.1041490613225715,0,0
com_poncho_eatclub,0,0,0,0.0273654837899538,9.107452783049975,0.8374755234611345,0,0,3.748694130443656,11.08879179467718,3.9077561870285593,0,0,0,0,1,0,0,1,1,7.663815275104,2.4669502368497134,0,0
za_co_shoprite_sixty60,0,0,0,0.0131616369553213,9.69067037980522,0.8027018559465651,0,0,3.6821668116556174,11.08827101124667,3.0770446654705506,0,0,0,1,1,0,0,0,1,8.261104641650416,2.012931000578836,0,0
com_playhome_plus,0,0,0,0.0211594886527389,9.406284637941576,0.8393264073184475,0,0,3.618936565575228,11.088155160532276,3.867549760589583,0,1,0,0,0,0,0,0,1,7.978536223980689,1.9827803519246825,0,0
com_tinder,1,0,1,0.0177817604793371,9.673564654396346,0.9339553992991,0,0,2.53878324213355,11.088052158450534,3.902194214859501,1,1,1,1,1,0,1,1,1,8.22154479041205,2.578289723722823,0,0
com_brave_browser,1,0,0,0.0166770267489503,9.665995723767438,0.7382964388633031,0,0,3.2462708641822644,11.089790954853092,3.9094438597627374,0,1,0,1,1,0,0,1,1,7.855779457554228,2.3277940247266464,0,0
com_rapido_passenger,1,1,0,0.0280314130274183,9.517670849281036,0.9710710028099993,0,0,2.62479232271681,11.088986193568292,3.8946832455600777,1,1,0,1,1,0,0,1,1,7.90325504520595,2.777816185311407,0,0
com_bt_bms,1,0,1,0.0038578069173332,9.780657629746806,0.69002474112972,1,0,3.103729128750256,11.089699475777111,3.899801376694648,0,1,0,1,1,1,0,0,1,9.317840344349191,2.457260842319992,1,0
com_pixlr_express,0,1,0,0.0287695066434104,9.633247833554028,0.7107696160566537,0,0,3.420302156759114,11.088012499216395,3.019818711127449,0,0,1,1,1,0,1,1,1,8.063603497614137,1.986141041226524,0,0
com_airbnb_android,1,1,1,0.0155497344872985,9.825855873901334,0.9202108854405469,1,0,2.592000582414549,11.089016252407845,3.894640138382518,1,1,0,1,1,1,0,1,1,8.560714418201409,2.684286820319781,1,0
com_adsk_sketchbook,1,0,0,0.0060411753958748,9.48359950986141,0.7808239315008338,1,0,2.908453776785415,11.088313240055022,3.876553231956733,0,1,0,1,1,0,0,1,0,9.38484504331307,2.271543451257097,0,0
bulksenderwa_marketingviawa_wabulksender,0,1,0,0.0127612930828001,9.770691107479765,0.7868098530904631,0,0,0.3877278658970983,11.088936250071582,3.921731492816465,0,0,1,1,1,0,1,1,1,9.435607176727732,2.528964832493453,0,0
com_adobe_reader,1,1,0,0.0115530229828913,9.899677009479586,0.7607140582196517,0,0,3.025115481104856,11.08792394207276,3.8782505123565674,0,1,0,1,1,0,0,1,1,8.530483340180524,2.3045754056736314,0,0
com_lutech_musicplayer,1,1,0,0.0181569105756028,9.608968660118633,0.8014064968885604,0,0,2.569326866345008,11.087898842775456,3.882076864519636,0,1,0,1,1,0,1,1,1,8.250009052901529,2.586010433324435,0,0
com_pixverseai_pixverse,1,1,0,0.0201319222504145,9.512680809012938,0.754090261140818,0,0,3.1575723863184373,11.088521727250152,2.9950246142055645,0,1,1,1,1,0,1,1,1,8.039806949365643,2.3019119054127244,0,0
maxplayer_mediaplayer_videoplayer,0,1,0,0.0170531904482077,9.492200450504546,0.7666548389745904,0,0,3.123328449615844,11.089176434401804,3.1794608346069317,0,1,1,0,0,0,1,1,0,8.235758879442574,2.191740295294631,0,0
com_microsoft_office_excel,1,0,1,0.006912299989748,9.898216508388831,0.9490929966876402,1,0,3.0668615343413324,11.08886632015145,4.159289497029327,0,1,0,1,1,1,0,1,0,9.73491022495934,2.4545194582867564,1,0
com_randomchat_camtocam_onlinevideocall_livetalkvideocall,0,1,0,0.0321253298149833,9.294367617790954,0.8240033511115281,0,0,3.223516576490756,11.087540505281154,3.082201902515063,0,0,1,1,1,0,1,1,1,7.848523279698315,2.318945604090576,0,0
com_mynikon,1,0,1,0.0122111995791483,9.926780554272543,0.8265401469413004,0,0,2.443983375879777,11.088567233982356,3.0026558816073963,1,1,0,1,1,1,0,1,1,8.44547972316613,2.4642299038181887,1,0
com_comuto,0,1,0,0.0215829067977381,9.50464849291222,0.7521542975846454,1,0,3.3136659255612297,11.08793147893196,3.867872874048804,0,1,0,1,1,0,0,1,1,7.679582806238281,2.304378880667993,0,0
com_netflix_mediaclient,1,1,0,0.0212541782518044,9.58985564952398,0.7842989758681846,1,0,2.4949697936439503,11.088045468501113,3.073217204011007,0,1,0,1,1,0,0,1,1,8.21847827472636,2.4379671948250974,0,0
com_accurate_weather_forecast_live,0,0,0,0.0220148023792366,8.8148554516409,0.9167670929102586,1,0,2.710212889297623,11.088386484851547,3.8842663429798567,0,1,1,1,0,0,1,0,1,7.805114330400574,2.296193420896192,0,0
live_sanskriti_android,0,0,0,0.0103230084025721,9.759322913397058,0.7569511617212207,1,0,2.462877939563973,11.08891677333623,3.8761416889723104,0,0,0,0,1,0,0,0,0,9.18815657128281,1.9702369457144384,0,0
com_microsoft_office_excel,1,0,1,0.0087778501579522,9.727110812998994,0.8063150970965431,0,0,2.605507996472665,11.089019038271054,3.902833606902485,1,1,1,1,1,1,0,1,1,9.495873888154806,2.532792332441746,1,0
jp_ne_ibis_ibispaintx_app,1,1,0,0.0206784995140292,9.660076034514878,0.8463442744710441,1,0,2.8011456765168585,11.087993283639854,3.9146496238799022,1,1,1,1,1,0,1,1,1,8.905840598291034,2.848967648488401,0,0
com_sinyee_babybus_townprincess,0,0,0,0.009602231720204,9.92012856633221,0.7552077053427403,1,0,2.832885642944931,11.088210828071606,4.0576803710057145,0,0,0,1,0,0,0,0,0,9.336931330858263,2.40141388150286,0,0
